wav_filename,wav_filesize,transcript
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_81.wav,139244,They share some commonalities both in theory and practice. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_82.wav,221132,"They cannot be called exactly diametrically opposite, both quantitative and qualitative "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_83.wav,247116,"research is both built on the empirical methods to decipher the workings of social, cultural "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_84.wav,104364,and legal processes. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_85.wav,179564,They differ however in how they go about this deciphering. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_86.wav,234924,Regardless of methodological experiences and theoretical differences both agree that social 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_87.wav,144332,research would be based on the real world. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_88.wav,254764,"Interviews, interactions, documents, observations etcetera, in the social world. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_89.wav,240396,"Where philosophy givers may contemplate the very existence of world, researchers would "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_90.wav,184044,accept that there is a social reality worthy of investigation. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_91.wav,215372,They also share the belief that the scientific enquiry shall be logical and consistent. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_93.wav,180204,Then what are the differences in qualitative and quantitative methods? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_94.wav,262764,"There are differences in sampling, differences in manner how the data is recorded, differences "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_95.wav,187852,"in data analysis, differences in their views and significance. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_96.wav,227596,"First, we will discuss the difference in sampling. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_97.wav,202252,In quantitative research one of the first steps in conducting a quantitative research 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_98.wav,142444,is a selection of respondents or participants. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_99.wav,276236,The precondition of a statistical analysis requires that respondents be selected randomly. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_100.wav,124524,This process is referred to as sampling. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_101.wav,252844,The people and objects selected from a specified population is known as a sample. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_102.wav,216332,"The sample should be large and representative, reason being that small size increases the "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_103.wav,148876,probability of biased result or error. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_104.wav,236844,In qualitative research it is less technical and more about theoretical considerations. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_105.wav,195244,"Sampling techniques in qualitative research are purposive, meaning that the theoretical "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_106.wav,250924,purpose of the research mandates the selection process and not the strict methodological mandate. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_107.wav,149164,"While studying about drug peddlers, random sampling is impossible. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_108.wav,132204,Purposive approach therefore is the only option. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_109.wav,318444,Now we will discuss the difference in the manner how the data is recorded. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_110.wav,266572,Quantitative researchers quantify their observations using a pre-coded form referred to as a survey. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_111.wav,209996,"However, not every study can be done that way because it can have many complexities. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_112.wav,257324,"Say, for example, if we have to study motor accidents, it might be the case that the cause "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_113.wav,287404,"of an accident might be intoxication, which was pre-coded as one or maybe driver, or maybe "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_114.wav,143084,"driver was minor, which was pre-coded as two. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_115.wav,268812,"Now, what if it is both the causes would be marked as just one or just two or both. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_116.wav,186284,"That is the problem a researcher might face, so it becomes necessary to narrate a brief "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_117.wav,156876,"description of the accident on the basis of the count of the victim, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_118.wav,56652,"onlookers, police reports, and so on. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_119.wav,297356,"So, therein might be a case where it has to be further described using qualitative methods. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_120.wav,217644,The difference in data analysis- The data analysis in quantitative research is based 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_121.wav,143692,on statistics using a formula based approach. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_122.wav,211276,It is an ever expanding and diverse field and can involve analyzing one variable at 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_123.wav,305644,"a time, exploring relationship between two variables or testing relationships among various variables. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_124.wav,250284,"In comparison, qualitative approach is less formula based but rather more emphasis is "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_125.wav,176652,"laid on the context, social or cultural. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_126.wav,311436,"Now, the differences in the views and significance of the two methods- The quantitative research "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_127.wav,137324,is by and large detached from methods. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_128.wav,202892,It introduces a theory initially in order to establish the rational of the research 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_129.wav,258636,and returns to it at the end of the research in order to advance the policy implication. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_130.wav,167724,The concerns are phrased in statistical or numerical terms. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_131.wav,187564,The qualitative differs in the sense that it tends to focus upon the quid pro quo of 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_132.wav,67884,the theory and methods. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_134.wav,164204,Quantitative formulation can be explained by way of an example. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_135.wav,224652,The example is entirely hypothetical and does not intend to reflect the true state of law. 
